Row ID+O6G3A1:R6,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Returns,Payment Mode,ind1,ind2
22663,IN-2026-002663,16-04-2032,18-04-2032,Standard Class,CUST-931,Customer 1436,Corporate,India,Kolkata,Delhi,East,PROD-633,Furniture,Storage,Product 697,11777.04,7,4995.4,nan,Net Banking,,
22664,IN-2026-002664,17-04-2032,19-04-2032,Second Class,CUST-1176,Customer 403,Corporate,India,Hyderabad,West Bengal,South,PROD-450,Technology,Binders,Product 347,3882.42,19,-1023.35,nan,COD,,
22665,IN-2026-002665,18-04-2032,20-04-2032,Standard Class,CUST-621,Customer 764,Consumer,India,Bengaluru,Karnataka,Central,PROD-644,Office Supplies,Phones,Product 412,8065.57,5,-2986.7,nan,Net Banking,,
22666,IN-2026-002666,19-04-2032,21-04-2032,First Class,CUST-849,Customer 698,Corporate,India,Kolkata,Telangana,East,PROD-269,Office Supplies,Storage,Product 612,837.36,15,-2044.94,nan,Net Banking,,
22667,IN-2026-002667,20-04-2032,22-04-2032,Standard Class,CUST-705,Customer 704,Corporate,India,Bengaluru,West Bengal,East,PROD-421,Office Supplies,Chairs,Product 752,1124.85,5,1844.4,nan,COD,,
22668,IN-2026-002668,21-04-2032,23-04-2032,Same Day,CUST-428,Customer 1267,Home Office,India,Mumbai,Karnataka,Central,PROD-63,Furniture,Tables,Product 121,17892.14,14,5228.11,Yes,Cards,,
22669,IN-2026-002669,22-04-2032,24-04-2032,Standard Class,CUST-436,Customer 1119,Corporate,India,Delhi,Telangana,East,PROD-157,Office Supplies,Accessories,Product 649,16449.87,2,3643.05,Yes,UPI,,
22670,IN-2026-002670,23-04-2032,25-04-2032,Same Day,CUST-119,Customer 1301,Corporate,India,Chennai,Karnataka,Central,PROD-463,Furniture,Chairs,Product 529,5406.3,13,-2835.37,nan,Cards,,
22671,IN-2026-002671,24-04-2032,26-04-2032,Same Day,CUST-660,Customer 569,Consumer,India,Delhi,Telangana,South,PROD-579,Office Supplies,Storage,Product 295,22553.44,9,3507.69,nan,COD,,
22672,IN-2026-002672,25-04-2032,27-04-2032,Same Day,CUST-1068,Customer 398,Corporate,India,Delhi,West Bengal,Central,PROD-24,Office Supplies,Phones,Product 341,17277.43,12,2303.91,Yes,COD,,
22673,IN-2026-002673,26-04-2032,28-04-2032,Same Day,CUST-1028,Customer 641,Corporate,India,Mumbai,Telangana,North,PROD-56,Technology,Storage,Product 617,8570.28,1,5762,nan,UPI,,
22674,IN-2026-002674,27-04-2032,29-04-2032,Standard Class,CUST-1478,Customer 842,Consumer,India,Chennai,Telangana,South,PROD-6,Technology,Phones,Product 112,10339.42,8,-176.67,nan,Online,,
22675,IN-2026-002675,28-04-2032,30-04-2032,Same Day,CUST-60,Customer 506,Home Office,India,Chennai,Karnataka,Central,PROD-414,Technology,Tables,Product 405,7490.76,4,4908.24,nan,Cards,,
22676,IN-2026-002676,29-04-2032,01-05-2032,First Class,CUST-1141,Customer 690,Home Office,India,Chennai,Delhi,North,PROD-268,Technology,Chairs,Product 578,20807.31,12,3949.54,nan,UPI,,
22677,IN-2026-002677,30-04-2032,02-05-2032,Same Day,CUST-1192,Customer 227,Consumer,India,Chennai,Tamil Nadu,West,PROD-43,Office Supplies,Accessories,Product 431,12475.51,1,3852.9,nan,COD,,
22678,IN-2026-002678,01-05-2032,03-05-2032,Same Day,CUST-655,Customer 876,Corporate,India,Kolkata,Delhi,South,PROD-635,Furniture,Tables,Product 358,3598.86,18,1461.11,nan,UPI,,
22679,IN-2026-002679,02-05-2032,04-05-2032,First Class,CUST-425,Customer 1071,Home Office,India,Mumbai,Tamil Nadu,North,PROD-423,Furniture,Chairs,Product 416,5242.42,4,-2858.67,nan,UPI,,
22680,IN-2026-002680,03-05-2032,05-05-2032,Second Class,CUST-536,Customer 791,Consumer,India,Chennai,West Bengal,South,PROD-9,Office Supplies,Binders,Product 409,7590.33,10,-935.93,nan,Cards,,
22681,IN-2026-002681,04-05-2032,06-05-2032,Standard Class,CUST-1024,Customer 1309,Consumer,India,Hyderabad,Delhi,West,PROD-549,Office Supplies,Tables,Product 643,10228.04,19,6286.74,nan,COD,,
22682,IN-2026-002682,05-05-2032,07-05-2032,Standard Class,CUST-1293,Customer 1493,Corporate,India,Mumbai,West Bengal,East,PROD-729,Technology,Phones,Product 656,14917.84,8,3785.29,nan,Online,,
22683,IN-2026-002683,06-05-2032,08-05-2032,Second Class,CUST-964,Customer 1358,Consumer,India,Mumbai,Tamil Nadu,East,PROD-335,Furniture,Storage,Product 734,24113.08,11,3359.55,nan,UPI,,
22684,IN-2026-002684,07-05-2032,09-05-2032,Same Day,CUST-771,Customer 140,Corporate,India,Delhi,Delhi,North,PROD-759,Office Supplies,Tables,Product 58,6732.73,19,2782.6,nan,COD,,
22685,IN-2026-002685,08-05-2032,10-05-2032,First Class,CUST-979,Customer 1321,Consumer,India,Bengaluru,Telangana,South,PROD-334,Office Supplies,Accessories,Product 256,8377.99,2,-2153.75,nan,Cards,,
22686,IN-2026-002686,09-05-2032,11-05-2032,Second Class,CUST-106,Customer 501,Home Office,India,Mumbai,Delhi,North,PROD-62,Furniture,Tables,Product 701,842.81,11,824.36,Yes,COD,,
22687,IN-2026-002687,10-05-2032,12-05-2032,Standard Class,CUST-912,Customer 678,Corporate,India,Mumbai,Tamil Nadu,North,PROD-99,Technology,Binders,Product 513,9470.66,11,3810.65,nan,Online,,
22688,IN-2026-002688,11-05-2032,13-05-2032,First Class,CUST-64,Customer 618,Consumer,India,Mumbai,Tamil Nadu,South,PROD-54,Technology,Storage,Product 302,16958.17,14,-1618.95,nan,COD,,
22689,IN-2026-002689,12-05-2032,14-05-2032,First Class,CUST-1438,Customer 426,Home Office,India,Hyderabad,Telangana,East,PROD-242,Office Supplies,Chairs,Product 503,24085.76,12,7130.94,nan,Net Banking,,
22690,IN-2026-002690,13-05-2032,15-05-2032,Same Day,CUST-1333,Customer 1315,Consumer,India,Pune,Karnataka,South,PROD-308,Office Supplies,Storage,Product 371,18569.69,10,-2200.87,nan,Cards,,
22691,IN-2026-002691,14-05-2032,16-05-2032,First Class,CUST-763,Customer 957,Corporate,India,Chennai,Delhi,North,PROD-355,Technology,Accessories,Product 710,3170.41,11,4477.65,nan,Cards,,
22692,IN-2026-002692,15-05-2032,17-05-2032,First Class,CUST-561,Customer 1450,Home Office,India,Delhi,Karnataka,South,PROD-385,Office Supplies,Tables,Product 446,22278.46,6,313.66,nan,COD,,
22693,IN-2026-002693,16-05-2032,18-05-2032,Same Day,CUST-1098,Customer 1432,Home Office,India,Pune,Telangana,West,PROD-690,Technology,Phones,Product 358,21007.31,7,6500.42,nan,Cards,,
22694,IN-2026-002694,17-05-2032,19-05-2032,Second Class,CUST-956,Customer 630,Consumer,India,Mumbai,West Bengal,South,PROD-10,Technology,Binders,Product 499,4928.31,19,6095.21,nan,Cards,,
22695,IN-2026-002695,18-05-2032,20-05-2032,Same Day,CUST-1058,Customer 1090,Corporate,India,Delhi,Maharashtra,Central,PROD-718,Office Supplies,Chairs,Product 152,23374.99,13,665.32,nan,COD,,
22696,IN-2026-002696,19-05-2032,21-05-2032,Second Class,CUST-773,Customer 754,Home Office,India,Chennai,Karnataka,West,PROD-191,Technology,Accessories,Product 616,17923.95,13,2083.25,nan,UPI,,
22697,IN-2026-002697,20-05-2032,22-05-2032,Standard Class,CUST-355,Customer 742,Home Office,India,Bengaluru,West Bengal,Central,PROD-762,Technology,Storage,Product 163,19624.73,3,7550.23,nan,Cards,,
22698,IN-2026-002698,21-05-2032,23-05-2032,Second Class,CUST-110,Customer 1109,Consumer,India,Bengaluru,Maharashtra,North,PROD-108,Technology,Tables,Product 19,11613.71,8,3686.92,nan,Cards,,
22699,IN-2026-002699,22-05-2032,24-05-2032,Standard Class,CUST-425,Customer 1033,Home Office,India,Kolkata,Maharashtra,South,PROD-81,Furniture,Phones,Product 41,5216.92,5,-2933.97,nan,UPI,,
22700,IN-2026-002700,23-05-2032,25-05-2032,Standard Class,CUST-793,Customer 1367,Consumer,India,Delhi,Telangana,North,PROD-98,Furniture,Binders,Product 53,20027.85,19,5549.65,nan,COD,,
22701,IN-2026-002701,24-05-2032,26-05-2032,Same Day,CUST-636,Customer 1159,Corporate,India,Delhi,Karnataka,North,PROD-237,Furniture,Chairs,Product 81,12066.71,19,974.45,nan,Cards,,
22702,IN-2026-002702,25-05-2032,27-05-2032,Same Day,CUST-760,Customer 933,Consumer,India,Hyderabad,Tamil Nadu,Central,PROD-753,Office Supplies,Tables,Product 41,24193.9,7,34.25,nan,Net Banking,,
22703,IN-2026-002703,26-05-2032,28-05-2032,Standard Class,CUST-417,Customer 1378,Consumer,India,Bengaluru,Karnataka,West,PROD-370,Technology,Storage,Product 241,4045.03,8,6153.55,nan,Net Banking,,
22704,IN-2026-002704,27-05-2032,29-05-2032,Same Day,CUST-1406,Customer 154,Consumer,India,Pune,Tamil Nadu,East,PROD-133,Office Supplies,Accessories,Product 768,9046.24,14,7642.8,Yes,Net Banking,,
22705,IN-2026-002705,28-05-2032,30-05-2032,Standard Class,CUST-550,Customer 1145,Consumer,India,Delhi,Maharashtra,South,PROD-513,Technology,Phones,Product 82,18454.79,3,-2317.56,nan,Cards,,
22706,IN-2026-002706,29-05-2032,31-05-2032,Second Class,CUST-1269,Customer 589,Home Office,India,Bengaluru,Telangana,North,PROD-406,Furniture,Storage,Product 541,14413.97,11,1293.92,nan,Net Banking,,
22707,IN-2026-002707,30-05-2032,01-06-2032,First Class,CUST-587,Customer 650,Corporate,India,Mumbai,Karnataka,Central,PROD-562,Technology,Storage,Product 697,10973.56,5,76.87,nan,Cards,,
22708,IN-2026-002708,31-05-2032,02-06-2032,Second Class,CUST-665,Customer 1172,Corporate,India,Delhi,Tamil Nadu,East,PROD-593,Furniture,Phones,Product 647,17614.86,11,6875.29,nan,Online,,
22709,IN-2026-002709,01-06-2032,03-06-2032,First Class,CUST-906,Customer 411,Corporate,India,Chennai,Maharashtra,East,PROD-629,Furniture,Chairs,Product 290,18400.44,14,6544.64,nan,COD,,
22710,IN-2026-002710,02-06-2032,04-06-2032,Same Day,CUST-395,Customer 1325,Corporate,India,Pune,Delhi,West,PROD-121,Technology,Storage,Product 43,14538.15,15,6912.29,nan,Net Banking,,
22711,IN-2026-002711,03-06-2032,05-06-2032,Standard Class,CUST-330,Customer 750,Consumer,India,Mumbai,Tamil Nadu,West,PROD-397,Furniture,Storage,Product 295,8147.81,3,-2530.74,nan,Online,,
22712,IN-2026-002712,04-06-2032,06-06-2032,Standard Class,CUST-569,Customer 524,Consumer,India,Pune,Delhi,West,PROD-504,Technology,Tables,Product 481,15564.3,6,-2448.79,nan,Online,,
22713,IN-2026-002713,05-06-2032,07-06-2032,Same Day,CUST-1206,Customer 492,Home Office,India,Chennai,West Bengal,East,PROD-445,Office Supplies,Storage,Product 606,13744.75,7,3065.4,nan,Online,,
22714,IN-2026-002714,06-06-2032,08-06-2032,First Class,CUST-217,Customer 631,Consumer,India,Chennai,West Bengal,South,PROD-778,Furniture,Accessories,Product 114,19991.99,14,-1164.08,nan,Net Banking,,
22715,IN-2026-002715,07-06-2032,09-06-2032,First Class,CUST-656,Customer 1414,Home Office,India,Kolkata,Maharashtra,South,PROD-768,Office Supplies,Storage,Product 241,16423.08,7,-1760.76,nan,Cards,,
22716,IN-2026-002716,08-06-2032,10-06-2032,Second Class,CUST-1008,Customer 154,Home Office,India,Bengaluru,Maharashtra,South,PROD-649,Technology,Storage,Product 481,12545.1,9,-136.06,nan,COD,,
22717,IN-2026-002717,09-06-2032,11-06-2032,Second Class,CUST-1059,Customer 762,Consumer,India,Mumbai,Tamil Nadu,West,PROD-192,Furniture,Tables,Product 572,712.94,5,4803.41,nan,Online,,
22718,IN-2026-002718,10-06-2032,12-06-2032,First Class,CUST-652,Customer 1252,Consumer,India,Pune,Maharashtra,Central,PROD-423,Furniture,Tables,Product 249,4381.77,7,4388.19,nan,Net Banking,,
22719,IN-2026-002719,11-06-2032,13-06-2032,First Class,CUST-123,Customer 708,Consumer,India,Delhi,West Bengal,Central,PROD-643,Furniture,Binders,Product 658,8580.71,10,5637.11,nan,UPI,,
22720,IN-2026-002720,12-06-2032,14-06-2032,Standard Class,CUST-24,Customer 849,Corporate,India,Kolkata,Delhi,West,PROD-215,Furniture,Storage,Product 641,15134.12,4,-2309.72,nan,COD,,
22721,IN-2026-002721,13-06-2032,15-06-2032,First Class,CUST-705,Customer 522,Consumer,India,Pune,Karnataka,South,PROD-569,Furniture,Chairs,Product 288,19860.88,3,5430.55,nan,Net Banking,,
22722,IN-2026-002722,14-06-2032,16-06-2032,First Class,CUST-1215,Customer 205,Home Office,India,Kolkata,Maharashtra,Central,PROD-200,Office Supplies,Accessories,Product 429,24008.86,3,2396.79,nan,Cards,,
22723,IN-2026-002723,15-06-2032,17-06-2032,Standard Class,CUST-43,Customer 959,Corporate,India,Chennai,Telangana,South,PROD-112,Office Supplies,Storage,Product 382,15095.18,9,442.95,nan,COD,,
22724,IN-2026-002724,16-06-2032,18-06-2032,Second Class,CUST-1331,Customer 1380,Home Office,India,Hyderabad,Delhi,South,PROD-192,Technology,Chairs,Product 535,18288.89,4,3713.13,nan,Net Banking,,
22725,IN-2026-002725,17-06-2032,19-06-2032,Same Day,CUST-1014,Customer 780,Home Office,India,Kolkata,Karnataka,Central,PROD-741,Office Supplies,Binders,Product 258,15630.67,1,5794.83,nan,COD,,
22726,IN-2026-002726,18-06-2032,20-06-2032,First Class,CUST-13,Customer 648,Corporate,India,Delhi,West Bengal,South,PROD-796,Furniture,Accessories,Product 264,10899.37,16,-1857.38,Yes,Cards,,
22727,IN-2026-002727,19-06-2032,21-06-2032,Standard Class,CUST-516,Customer 194,Corporate,India,Bengaluru,Karnataka,West,PROD-684,Technology,Accessories,Product 339,15339.5,19,5880.22,nan,UPI,,
22728,IN-2026-002728,20-06-2032,22-06-2032,Standard Class,CUST-331,Customer 1417,Consumer,India,Chennai,Maharashtra,Central,PROD-217,Furniture,Accessories,Product 173,10166.66,10,3263.84,nan,Net Banking,,
22729,IN-2026-002729,21-06-2032,23-06-2032,First Class,CUST-1423,Customer 1303,Consumer,India,Hyderabad,Delhi,South,PROD-623,Technology,Binders,Product 465,11477.57,12,3820.59,nan,Online,,
22730,IN-2026-002730,22-06-2032,24-06-2032,Second Class,CUST-832,Customer 1353,Corporate,India,Hyderabad,Tamil Nadu,East,PROD-175,Technology,Tables,Product 766,22797.35,4,6668.47,nan,Net Banking,,
22731,IN-2026-002731,23-06-2032,25-06-2032,Same Day,CUST-486,Customer 539,Corporate,India,Kolkata,Delhi,North,PROD-102,Office Supplies,Tables,Product 280,14205.53,2,4809.86,nan,COD,,
22732,IN-2026-002732,24-06-2032,26-06-2032,First Class,CUST-417,Customer 938,Corporate,India,Chennai,Karnataka,Central,PROD-207,Office Supplies,Tables,Product 688,2735.17,2,3418.77,nan,Online,,
22733,IN-2026-002733,25-06-2032,27-06-2032,Same Day,CUST-846,Customer 649,Consumer,India,Mumbai,Tamil Nadu,West,PROD-112,Technology,Tables,Product 371,13213.2,4,696.25,nan,Net Banking,,
22734,IN-2026-002734,26-06-2032,28-06-2032,Standard Class,CUST-8,Customer 352,Home Office,India,Mumbai,Karnataka,East,PROD-512,Furniture,Tables,Product 133,23843.19,3,2613.41,nan,COD,,
22735,IN-2026-002735,27-06-2032,29-06-2032,Second Class,CUST-386,Customer 309,Corporate,India,Pune,Telangana,West,PROD-546,Furniture,Chairs,Product 397,2726.06,14,6202.23,nan,Cards,,
22736,IN-2026-002736,28-06-2032,30-06-2032,Standard Class,CUST-248,Customer 576,Corporate,India,Chennai,Telangana,West,PROD-29,Furniture,Storage,Product 400,24286.89,15,7951.68,nan,Online,,
22737,IN-2026-002737,29-06-2032,01-07-2032,First Class,CUST-930,Customer 830,Corporate,India,Hyderabad,Delhi,West,PROD-86,Technology,Phones,Product 20,24694.1,14,5317.67,nan,Online,,
22738,IN-2026-002738,30-06-2032,02-07-2032,Standard Class,CUST-1004,Customer 183,Corporate,India,Chennai,Telangana,North,PROD-383,Technology,Binders,Product 384,14127.65,6,5691.79,nan,COD,,
22739,IN-2026-002739,01-07-2032,03-07-2032,Second Class,CUST-701,Customer 1053,Corporate,India,Pune,West Bengal,South,PROD-91,Office Supplies,Accessories,Product 131,8477.86,7,4693.6,nan,Cards,,
22740,IN-2026-002740,02-07-2032,04-07-2032,Second Class,CUST-210,Customer 687,Home Office,India,Mumbai,Maharashtra,South,PROD-662,Furniture,Accessories,Product 635,463.71,7,5436.46,nan,Cards,,
22741,IN-2026-002741,03-07-2032,05-07-2032,Standard Class,CUST-556,Customer 1321,Corporate,India,Mumbai,Karnataka,South,PROD-320,Technology,Accessories,Product 433,633.75,3,-325.02,nan,COD,,
22742,IN-2026-002742,04-07-2032,06-07-2032,Standard Class,CUST-1264,Customer 418,Consumer,India,Pune,Karnataka,South,PROD-330,Furniture,Tables,Product 244,9855.36,9,1662.16,nan,Net Banking,,
22743,IN-2026-002743,05-07-2032,07-07-2032,First Class,CUST-306,Customer 78,Home Office,India,Chennai,Karnataka,East,PROD-5,Technology,Tables,Product 3,19631.03,11,3115.96,Yes,Net Banking,,
22744,IN-2026-002744,06-07-2032,08-07-2032,Same Day,CUST-245,Customer 468,Consumer,India,Pune,Karnataka,Central,PROD-561,Technology,Phones,Product 457,23573.74,4,3044.11,Yes,Online,,
22745,IN-2026-002745,07-07-2032,09-07-2032,Standard Class,CUST-168,Customer 1460,Consumer,India,Delhi,West Bengal,Central,PROD-577,Office Supplies,Binders,Product 563,4080.76,6,3569.95,nan,Cards,,
22746,IN-2026-002746,08-07-2032,10-07-2032,Second Class,CUST-1225,Customer 483,Consumer,India,Mumbai,Tamil Nadu,Central,PROD-605,Technology,Tables,Product 339,12321.88,9,7708.88,nan,Cards,,
22747,IN-2026-002747,09-07-2032,11-07-2032,Standard Class,CUST-180,Customer 1056,Home Office,India,Kolkata,West Bengal,East,PROD-432,Furniture,Phones,Product 724,12667.71,2,6407.98,Yes,Cards,,
22748,IN-2026-002748,10-07-2032,12-07-2032,Same Day,CUST-872,Customer 1265,Corporate,India,Pune,Karnataka,West,PROD-216,Office Supplies,Accessories,Product 157,9662.51,12,6106.17,nan,Net Banking,,
22749,IN-2026-002749,11-07-2032,13-07-2032,Second Class,CUST-1498,Customer 427,Consumer,India,Delhi,Tamil Nadu,East,PROD-63,Technology,Storage,Product 603,13613.91,7,6134.07,nan,Cards,,
22750,IN-2026-002750,12-07-2032,14-07-2032,Same Day,CUST-963,Customer 964,Home Office,India,Pune,Delhi,North,PROD-253,Technology,Storage,Product 397,23144.3,14,5726.67,nan,UPI,,
22751,IN-2026-002751,13-07-2032,15-07-2032,Standard Class,CUST-619,Customer 307,Consumer,India,Delhi,Maharashtra,Central,PROD-435,Technology,Binders,Product 252,11103.6,15,4471.24,nan,Net Banking,,
22752,IN-2026-002752,14-07-2032,16-07-2032,Standard Class,CUST-311,Customer 543,Home Office,India,Delhi,Tamil Nadu,West,PROD-94,Furniture,Phones,Product 231,3660.05,8,-178.03,nan,Cards,,
22753,IN-2026-002753,15-07-2032,17-07-2032,First Class,CUST-3,Customer 444,Home Office,India,Kolkata,Maharashtra,North,PROD-44,Office Supplies,Binders,Product 360,16719.88,7,6413.43,nan,COD,,
22754,IN-2026-002754,16-07-2032,18-07-2032,First Class,CUST-234,Customer 1008,Consumer,India,Delhi,West Bengal,West,PROD-174,Furniture,Accessories,Product 65,1026.52,11,77.04,nan,Net Banking,,
22755,IN-2026-002755,17-07-2032,19-07-2032,Same Day,CUST-1429,Customer 1313,Home Office,India,Bengaluru,Maharashtra,South,PROD-57,Furniture,Tables,Product 520,23517.85,1,4973.77,nan,Cards,,
22756,IN-2026-002756,18-07-2032,20-07-2032,Same Day,CUST-216,Customer 379,Corporate,India,Delhi,Delhi,South,PROD-12,Office Supplies,Tables,Product 327,23512.22,4,-1779.18,Yes,UPI,,
22757,IN-2026-002757,19-07-2032,21-07-2032,Same Day,CUST-30,Customer 437,Consumer,India,Hyderabad,Telangana,North,PROD-388,Technology,Accessories,Product 544,2530.53,3,3020.06,nan,Online,,
22758,IN-2026-002758,20-07-2032,22-07-2032,First Class,CUST-1224,Customer 1231,Corporate,India,Delhi,Delhi,North,PROD-596,Office Supplies,Phones,Product 412,13884.45,6,506.81,Yes,Net Banking,,
22759,IN-2026-002759,21-07-2032,23-07-2032,Second Class,CUST-628,Customer 694,Corporate,India,Bengaluru,Maharashtra,South,PROD-400,Office Supplies,Binders,Product 782,19985.41,12,4749.03,nan,Online,,
22760,IN-2026-002760,22-07-2032,24-07-2032,Second Class,CUST-536,Customer 770,Consumer,India,Bengaluru,Maharashtra,South,PROD-73,Office Supplies,Accessories,Product 67,11748.32,5,6408.15,Yes,UPI,,
22761,IN-2026-002761,23-07-2032,25-07-2032,Standard Class,CUST-1076,Customer 1058,Home Office,India,Hyderabad,Telangana,Central,PROD-271,Office Supplies,Storage,Product 394,12099.6,10,-2829.2,nan,Net Banking,,
22762,IN-2026-002762,24-07-2032,26-07-2032,Second Class,CUST-785,Customer 207,Consumer,India,Chennai,West Bengal,South,PROD-29,Office Supplies,Phones,Product 429,24262.45,14,-1742.46,nan,Online,,
22763,IN-2026-002763,25-07-2032,27-07-2032,Second Class,CUST-1371,Customer 1308,Home Office,India,Mumbai,Maharashtra,South,PROD-497,Technology,Chairs,Product 200,5955.08,13,7180.69,nan,COD,,
22764,IN-2026-002764,26-07-2032,28-07-2032,Standard Class,CUST-701,Customer 548,Home Office,India,Chennai,Karnataka,Central,PROD-187,Office Supplies,Phones,Product 538,13276.18,11,-368.02,Yes,Net Banking,,
22765,IN-2026-002765,27-07-2032,29-07-2032,Standard Class,CUST-1069,Customer 988,Corporate,India,Chennai,Karnataka,Central,PROD-310,Furniture,Chairs,Product 290,3095.46,11,5038.68,nan,Online,,
22766,IN-2026-002766,28-07-2032,30-07-2032,First Class,CUST-1318,Customer 648,Consumer,India,Bengaluru,Telangana,North,PROD-721,Office Supplies,Binders,Product 611,7735.39,9,5938.01,nan,Cards,,
22767,IN-2026-002767,29-07-2032,31-07-2032,Second Class,CUST-695,Customer 1129,Consumer,India,Chennai,Karnataka,North,PROD-469,Furniture,Storage,Product 738,21309.88,10,5146.05,Yes,Net Banking,,
22768,IN-2026-002768,30-07-2032,01-08-2032,Same Day,CUST-427,Customer 917,Consumer,India,Bengaluru,Tamil Nadu,North,PROD-612,Technology,Accessories,Product 683,17982.1,16,-2646.82,nan,Online,,
